item_id,host_id,user_id,review_id,title,username,translated_review
EX139,HO78,US9240,RV9240,Murug Turug Eco Tourism,Hibernated Mode,Great experience with friends.. love the waterfall.. so calm and clean.. the trail is quite challenging for those who is not fit and low of stamina.. overall the trip was awesome and worth it..
EX139,HO78,US9241,RV9241,Murug Turug Eco Tourism,Beth Johnes,"Great experience. Adventurous trails, helpful local guides and beautiful waterfall."
EX139,HO78,US9242,RV9242,Murug Turug Eco Tourism,Richard Hoare,"Great place. Relatively short walk to the water fall. Looks like there are plans to improve the main trail. Waterfall itself is great. Litter free. Guides are nor really needed but appreciated, informative and helpful. Swimming is great and refreshing. Lots of fish to see. Kids failed to catch any! Thanks Aria for a great time."
EX139,HO78,US9243,RV9243,Murug Turug Eco Tourism,Farah Tan,Heaven of waterfall! You guys not gonna regret it. Must visit place if you re more into adventure and hiking yeahh you must go here. Highly recommended
EX139,HO78,US9244,RV9244,Murug Turug Eco Tourism,Hemanathan Ramasamy,"I went with the package B 4km trail , and it was way more adrenaline than I expected!! Hiked up and down for 3 waterfalls, sharing the same enthusiasm with the tour guide was kinda fun. I recommend going on weekdays rather than weekends to avoid crowds ps. they do rent shoe, go for it as you will be stepping on mud water"
EX139,HO78,US9245,RV9245,Murug Turug Eco Tourism,Donny Y,"If you come to Sabah this is a must visit place. They have three packages to choose at affordable price. If you come with kids you can either choose the Pakej A 3km to a waterfall or Pakej B 4km with view of 3 waterfalls.No worry, the trail is not that difficult but i would advice you to wear a proper hiking shoes.. please avoid slippers or sandals as some part of the path is sippery..The waterfall view was great.. prepare to dive in.. best!!"
EX139,HO78,US9246,RV9246,Murug Turug Eco Tourism,Nohyuckhei,"I m not exactly an active person, and I did this with no prior practice but managed to finish the track for 4km with 3 waterfalls. The going part was fun and wasn t very tiring, but the coming back was soooo tiring, hahaha, cause it s"
EX139,HO78,US9247,RV9247,Murug Turug Eco Tourism,Muhamad Azuan bin Ayob,"It is a big place. Very wide and far. For experienced hikers would be a nice place ro go to. There are a total of 7 waterfalls. They provide 3 packages and depends on which package you take that you will get to visit the waterfalls. Packages A, B and C. I took package C that brings me to all the waterfall but i was not an experienced hiker so was too tired to go to all the waterfalls.They also provided a ride back near the end for the hikers who were to tired to hike back to the starting point. Have to pay rm30 one way.Don t forget to bring your own food. Waters there numerous water spring that you can drink from."
EX139,HO78,US9248,RV9248,Murug Turug Eco Tourism,Miho Miho,"Just got back with a bunch of my friends taking on the Ultra Pakage C 8km Hike. At the entrance there are shops available for soft drinks and foods, there is even a hiking shoe at the administration. There are camp sites and only one available homestay near here too. The staff is friendly and experienced. The grueling hike starts off with 3 km walk down the hill to the first waterfall, this was the easy part before climbing the steep hill to the tip of Malaskalas here it starts to test your endurance, traversing the forest before reaching your goal the Murug Turug. Literally not for newbies but it is for experienced adventurers."
EX139,HO78,US9249,RV9249,Murug Turug Eco Tourism,Chong Tou Chin,"Like the tag say, it is a heaven of waterfalls. There are seven beautiful waterfalls inside, you can go through each of them if you hike via Package C, which you have to hike around 12 km."
EX139,HO78,US9250,RV9250,Murug Turug Eco Tourism,Martha Duin,enter the forest to calm the mind
EX139,HO78,US9251,RV9251,Murug Turug Eco Tourism,asyraf samsudin,"It's really satisfying, baby, if you want to experience nature. Tired and tired of hiking to the waterfall is truly amazing."
EX139,HO78,US9252,RV9252,Murug Turug Eco Tourism,Farinah Fred,Most amazing experience ever..If u do love hiking nature then this is the place u should go..Beautiful Waterfall..sure u gonna love it..
EX139,HO78,US9253,RV9253,Murug Turug Eco Tourism,Cherryen Reyvienna Leong,"Murug Turug has 3 different packages. When we go there that day, we took package C. siok, we saw many waterfalls and stopped by. Lastly, we went to the main waterfall, it was deep in the water hahahaha, I want to go again next time with my family because there is no ayang yet hahahaha"
EX139,HO78,US9254,RV9254,Murug Turug Eco Tourism,Kharole Aznanzes,Murug Turug is quite popular for its waterfalls. There are few options and packages to choose from. We did the trail B with 3 waterfalls and loved it so much
EX139,HO78,US9255,RV9255,Murug Turug Eco Tourism,HM,Murug turug is stand for whirlpool. One of the best waterfall in sabah.
EX139,HO78,US9256,RV9256,Murug Turug Eco Tourism,loubna benali,"Murug Turug waterfalls was a such a lovely experience, I booked a day tour with karya travel adventure agency it included the transfers from our hotel to Murug Turug and the guide that took me over there I chose the 3 waterfalls pack and it was a wonderful hike and I did some swimming over there, my only regret is not packing launch with me so I can stay longer"
EX139,HO78,US9257,RV9257,Murug Turug Eco Tourism,Lucy Liew,"Murug Turug Waterfalls, located in Minangkob, Tamparuli, is a hidden gem for hiking enthusiasts. Opt for Trail C, and you ll be rewarded with an exhilarating trek that features seven stunning waterfalls. The trail is quite challenging, with quite steep ascents, rocky paths, and occasional river crossings, making it perfect for those seeking a bit of adventure.Each of the seven waterfalls along the route offers a unique spectacle, from gentle cascades to thunderous torrent. The lush surroundings and pristine nature create a serene and captivating atmosphere. The highlight is the 5th waterfall, which boasts a beautiful and majestic flow, perfect for a well deserved rest and photo opportunity.Overall, Murug Turug Waterfalls provides an unforgettable hiking experience, combining physical challenge with natural beauty. Ensure you re well prepared with sturdy footwear, ample water, and snacks to fully enjoy this remarkable trail."
EX139,HO78,US9258,RV9258,Murug Turug Eco Tourism,david zahari,Must visit place when you visit Kota kinabalu sabah. 30minute 1hour drive from city central depend on traffic. please book 1 week before is the best.
EX139,HO78,US9259,RV9259,Murug Turug Eco Tourism,Andrew Friedy,Nice jungel tracking and hiking
EX139,HO78,US9260,RV9260,Murug Turug Eco Tourism,Rena Ryan,Nice place for healing
EX139,HO78,US9261,RV9261,Murug Turug Eco Tourism,Joe Baron,Nice place for hiking and for the waterfall lovers
EX139,HO78,US9262,RV9262,Murug Turug Eco Tourism,Jude Robert,"Nice place to go hiking with family friends, some trail a bit challenging maybe for young kids elderly., package A more suitable for them. For us folks package B, or for the pro package C, this will take abt 6hrs!"
EX139,HO78,US9263,RV9263,Murug Turug Eco Tourism,Vpc5Fe,OA1nbd
EX139,HO78,US9264,RV9264,Murug Turug Eco Tourism,Funky Chick,OMGOSH! Best experience of my life! But be very mindful that the trek to the waterfall is quite difficult. Wear water shoes and bring sun protection clothing.
EX139,HO78,US9265,RV9265,Murug Turug Eco Tourism,ikhsan musa,One of the best hiking experience! Enchanted!
EX139,HO78,US9266,RV9266,Murug Turug Eco Tourism,Ilra Melviana,"One thing for sure, best place to go on holiday. There are 3 package offered and the staff would help you to choose if you need it. Don t forget to bring water to hydrate your body and cap because it can get hot during afternoon. Bring extra clothes if you want to swim and snacks to eat while viewing the scenery. Toilet and place to change are provided."
EX139,HO78,US9267,RV9267,Murug Turug Eco Tourism,Sky Gravity,Our guides was friendly and it was fun. A beautiful scenery to enjoy. Recommended.
EX139,HO78,US9268,RV9268,Murug Turug Eco Tourism,MommyRaisha AisyAlamin,Tired but fun when you see the waterfall.. not suitable for small children because the road is too steep.
EX139,HO78,US9269,RV9269,Murug Turug Eco Tourism,Fatin Nabilah,"Need to book on websites. We choose Package B, 3 waterfalls. The trip away was fun, but when you come back... OMG"
EX139,HO78,US9270,RV9270,Murug Turug Eco Tourism,Ying Huey,"Really a heaven of waterfalls! I do like this place, suitable for solo hikers too. Not too expensive. Can view the price from the website or can see their fb. Abit tiring and challenging, need to across the sungai few times, but do really enjoy it! I chose the package C. Can see all seven waterfalls. Nice hiking. Stamina must be good."
EX139,HO78,US9271,RV9271,Murug Turug Eco Tourism,Ardy Samad,"Really enjoyed the experience!We took Package B consist of 3 waterfalls perfect for beginners and definitely worth a try. The guide was friendly, understanding, and we really appreciated his last minute help. We forgot to book online, but after texting the admin, they managed to assist us within 10 minutes. The guide from the village made everything smooth.Thank you so much!"
EX139,HO78,US9272,RV9272,Murug Turug Eco Tourism,Angelya Simon,"Reasonable price, picturesque scenery, helpful and friendly guide. Good place to hike for recreational purpose. They offer 3 routes that range in difficulty from child friendly to experienced hiker. Number of waterfalls you ll encounter depends on the route you take. Rubber shoes for hiking are also available for rent and they also prepare certificates of completion for an additional fee of RM5. The waterfalls are in pristine condition with clean and clear water. The trail is equipped with the necessary safety precautions. Do give it a visit."
EX139,HO78,US9273,RV9273,Murug Turug Eco Tourism,Xin Ying,Short hiking trail to visit the waterfalls. We ve taken the package B. Worth the walk with friendly guide. Recommend for one of the activities to do in Sabah
EX139,HO78,US9274,RV9274,Murug Turug Eco Tourism,Diana Dieonaria,So far the most beautiful waterfall i ever been.the water is blueeeeee and fascinating
EX139,HO78,US9275,RV9275,Murug Turug Eco Tourism,Ivycleth,"Take the Ultra For 8km with 7 Waterfall Package is the best choice if you are a Nature lover. They also provide packages A B and C for shorter distances. You can book a slot through their website. Trust me, the trail is very challenging for the ultra package but has no regrets because the view is so beautiful. Very recommended for here. And my guide is called Zul and I am very recomend because he is very friendly as well as all the guides there is very good. oww and also they provide certificate if you want but pay for rm5 only. Ada kedai juga jangan risau dan paling penting tiada pacat yeayyyyy"
EX139,HO78,US9276,RV9276,Murug Turug Eco Tourism,Leonel Onel,Challenging hiking places
EX139,HO78,US9277,RV9277,Murug Turug Eco Tourism,mohamad iqmal,"The place is very beautiful and beautiful, if you go down the hill, but if you go up, it's as challenging as the top"
EX139,HO78,US9278,RV9278,Murug Turug Eco Tourism,Jaynddy Francis,"A very interesting place..for those who are in a difficult situation, this is a very good place for you to get rid of or reduce your stress..don't forget to register your name first and get a guide, that's important because you want to hike first to reach your destination.."
EX139,HO78,US9279,RV9279,Murug Turug Eco Tourism,nizam zanil,This is the best place.. beautiful waterfall.. walk deep to reach the waterfall location.. there are several packages that can be taken.. the price is according to the check point of the waterfall.. berbalo baloi..
EX139,HO78,US9280,RV9280,Murug Turug Eco Tourism,Ijam Ali,Best for hiking enthusiasts. You can take a shower in the waterfall. Also suitable for families who want to take a bath with their family.
EX139,HO78,US9281,RV9281,Murug Turug Eco Tourism,Brad Espada,The experience was great!!We took Trail B as our first hiking trip in MTET. The trip down was easy and we get to see 3 different waterfalls. The fellow hikers were great and energetic. Kudos to our hiking guide Mr. Kevin who is a friendly guide and good at photography. Would recommend this place 10 10
EX139,HO78,US9282,RV9282,Murug Turug Eco Tourism,khai lu Voon,"The place is nice just abit slippery as it is jungle tracking. The guide also keep check out all of us. The price of this trip is affordable and the waterfall really nice. We pick package B with 4km. For me, package B is suitable for everyone not too hardcore.I will visit here again."
EX139,HO78,US9283,RV9283,Murug Turug Eco Tourism,Azzarul Boestaman,"The place offers great waterfalls, a total of 7 waterfalls you can visit depends on your selected package, at the start you will have to walk down and after you have visited the last waterfall you will have to hike for about 30 to 45 minutes to the starting point"
EX139,HO78,US9284,RV9284,Murug Turug Eco Tourism,Ahmad Zulhimi,"The place to see the magic and majesty of God s creation. For all foreign tourists, I kindly recommend to tip the tour guides as they are the local villagers responsible for preserving the pristine and cleanliness of the waterfalls. The entrance booking fee is cheap and it s definitely worth more than the booking fees. Would visit again and again if given the chance."
EX139,HO78,US9285,RV9285,Murug Turug Eco Tourism,Siti Norhaidah,"The view, nature and waterfall make u fell so fresh..."
EX139,HO78,US9286,RV9286,Murug Turug Eco Tourism,Julie Lapierre,"The waterfall is fantastic, we had lovely time swimming there.The walk to get there is very steep, but walking slow it is fine.Entrance fee plus guide."
EX139,HO78,US9287,RV9287,Murug Turug Eco Tourism,Rolland Son,"The waterfall was absolutely breathtaking, cascading down like something out of a dream. Our guide was fantastic, full of interesting stories and local knowledge. The scenery along the trails was truly stunning, with lush greenery and colorful flowers everywhere. And while the trails had a few challenging spots, they were manageable for most skill levels. Overall, it was an unforgettable adventure that I would recommend to anyone."
EX139,HO78,US9288,RV9288,Murug Turug Eco Tourism,Leoni,"There are 3 pakage , 7 waterfall , we will gather at the last waterfall for eating or swimming. Suggest go there early if you are from city, otherwise it will be a serious traffic jam. Fresh air and beautiful scenery. Very much recommend go"
EX139,HO78,US9289,RV9289,Murug Turug Eco Tourism,Princess J,"They offer 3 package Trail and our guide said another new trail will be open soon. This time, I went for Package A 3KM return . You can make a booking through Facebook messenger at their official page or just whatsapp, they will guide for the next step to complete your booking. Parking is limited, so if possible just car pool when you come here. The location is easy to find, around 30 minutes from Tamparuli town roundabout. Just look at your left side, they have a signboard banner MTET ."
EX139,HO78,US9290,RV9290,Murug Turug Eco Tourism,Gna Ebie,"To those who love to hike, indeed this is a must hike place. MTET offer 3 hiking packages included guide fees. certs foods arrangement is excluded. I ve been on many trails this is challenges trails as for medium hiker I would say. MTET is reachable through FB. The longest trails hike bring you to 7 waterfalls."
EX139,HO78,US9291,RV9291,Murug Turug Eco Tourism,misz dalila,"Totally lovin the hike! Beautiful,affordable and friendly staffs too."
EX139,HO78,US9292,RV9292,Murug Turug Eco Tourism,BB “Kanzo”,Tq MTET management for guiding our team till end
EX139,HO78,US9293,RV9293,Murug Turug Eco Tourism,bella,"Very beautiful unique trails, friendly, knowledgeable helpful guides, clean swimming spots, definitely worth the entry cost."
EX139,HO78,US9294,RV9294,Murug Turug Eco Tourism,Sudin Akok,Very best place. Need to walk before arrive to waterfall. Has multiple waterfall. The view is magnificent.
EX139,HO78,US9295,RV9295,Murug Turug Eco Tourism,Kris Kwok,Very excited and tired. But this amazing views is definitely worth it. We love it so much.
EX139,HO78,US9296,RV9296,Murug Turug Eco Tourism,Tan Seng Leong,Very nice place for trekking. Amazing views at the waterfalls.Good news is that there are no leeches here.
EX139,HO78,US9297,RV9297,Murug Turug Eco Tourism,ven mervin,"We did package A, for 3km go and back. It was fun, adventurous, easy trail and the waterfall is fantastic. Highly recommended, suitable for family and kids 6 years and above."
EX139,HO78,US9298,RV9298,Murug Turug Eco Tourism,Khazrul Elzey,We took package 3 trail. It was 4km long. Hike for 2km from the staring point till you reach Murug Turug Waterfall. Its very relaxing and you can mandi2 up until 3pm. But guys save your energy! Because the trail to go back is much harder
EX139,HO78,US9299,RV9299,Murug Turug Eco Tourism,fatmawaty morni,"We took Package B which only 4km, its more to leasure hiking with the wonderful waterfall scenery.But really need to wear suitable shoe attire as need to go thru the waterfall.Overall its quite a wonderful experience with affordable price packages."
EX139,HO78,US9300,RV9300,Murug Turug Eco Tourism,Amber,We took the 4km trail including 3 waterfalls. Entrance fee was rm10 and have to pay for a guide too ours was rm40 Guide was friendly and informative. Hike was adventurous
EX139,HO78,US9301,RV9301,Murug Turug Eco Tourism,Mas Light,"We took the Pakej C with meals. Masakan kampung is good. Very friendly staff and guides. Had a blast going through that long trail, river crossing, went up to the peak, beautiful view, it rained after soaking in the water at Murug Turug Waterfall. Highly recommended."
EX139,HO78,US9302,RV9302,Murug Turug Eco Tourism,Florence Ong,"We went to the 4th waterfall. Had a great time there together with 21 other ladies. Appreciate the clean water.2 areas of improvements to highlight 1. To have a proper changing space. The current ones have no doors suggestion to have cloth curtain, that s acceptable .2. It d be good to sell cold 100 plus and coconut water at the reception area. You d make good sales after hikers are done!Other than that, all is good!"
EX139,HO78,US9303,RV9303,Murug Turug Eco Tourism,Zubair A M,Went for the intermediate trail and hiked to 3 waterfalls. This tour is definitely a MUST GO if you pass by the area. The terrain was q challenging but nonetheless still doable. Did the tour on a weekday and practically had the waterfalls all to ourselves!
EX139,HO78,US9304,RV9304,Murug Turug Eco Tourism,Fergus Gus,"Went with a group of friends for the package C and package B Package C was advertised as 8km in actuality it was 12km, and Package B is about 4km or less but to be honest, it wasn t that hard. I would say for me it was at least easy medium level difficulty for package C and very easy for package B.But the waterfalls were clean and beautiful to say the least, and when we went there, it wasn t high tide? What I meant by that is the water levels was as high as the second time I went Went for Package B the second visit . The guides were friendly and helpful for my group members who was less outdoor inclined. They do provide Maggi cup noodles at the 5th Waterfall Murug Turug but you d have to pay for it. If I m not mistaken, 1 maggi cup noodle was about RM4. You can even rent floats at the 5th waterfall to enjoy in the waters.Other amenities they provided shoes for rent at the starting point but mind you it is what we Sabahan calls Kasut Adidas Kampung. They also provide free use of hiking sticks made of wood.You can opt for certificates at the cost of RM5 per person.All in all, the whole booking process was cheap, and absolutely had no hassle whatsoever."
EX139,HO78,US9305,RV9305,Murug Turug Eco Tourism,SERI LIDU,"With very cheap and affordable prices as low as 10, you could get a guide plus a certificate at and additional 5 to hike towards the breathtaking view of Murug Turug waterfall. A double price will be charged for foreigners. There are three trails in total, the shortest and easiest trail being Trail A at 4 km. The guide is experienced and understanding, so do not worry about falling behind. We had a slight delay so I only wish they would start on time to avoid the hottest part of the day."
EX139,HO78,US9306,RV9306,Murug Turug Eco Tourism,Shafwan Yutiman,Wonderful waterfall ever.. Recommended to all nature lover.
EX139,HO78,US9307,RV9307,Murug Turug Eco Tourism,LSA Academic House Business,Worse customer service practice. No flexibility and paid no intention to local guest. Keep saying SOP while SOP actually made and by them. If those coming is their family members or relatives surely the treatment will be free of charge.
EX140,HO96,US9308,RV9308,myBatik (by appointment),Azrul Ihsan,A Batik shop with a small Cafe inside. Very good place to do a small event such as birthday party.
EX140,HO96,US9309,RV9309,myBatik (by appointment),James M,"A bit hard to find if you are a tourist luckily we had a relative take us there thanks so much Lynette !Its a lovely peaceful oasis to escape the hustle and bustle, run by a warm friendly woman, who speaks very good english, loves meeting people, and is proud of her country.While your child is doing Batik, you can eat at The Green Tomato cafe, which has good coffee, and a menu which includes western food I recommend the burger. My daughter really enjoyed the Batik class she chose to paint her own T shirt.As a tourist from Australia , its one of those special places we will always remember.Highly recommended !"
EX140,HO96,US9310,RV9310,myBatik (by appointment),asry Harris,a good place to learn Batik and worth for the time to pick up the Batik workshop experience with my Batik ! the Batik Instructor is knowledgeable and helpful
EX140,HO96,US9311,RV9311,myBatik (by appointment),Paul Chung,A good place to taste the traditional Batik handicraft. It s a pity that I haven t try working with the wax.
EX140,HO96,US9312,RV9312,myBatik (by appointment),Y-CHING LEONG (MISO TG 13858),a nice place for batik gifts and workshop
EX140,HO96,US9313,RV9313,myBatik (by appointment),Julie Anne,A very cosy place. Ms emilia is very warm and the staff as well cafe and batik shop in one place
EX140,HO96,US9314,RV9314,myBatik (by appointment),mgchnn,Amazing and unforgettable experience! Good try and love it
EX140,HO96,US9315,RV9315,myBatik (by appointment),Batumalai Batumalai,Amazing experience can come again
EX140,HO96,US9316,RV9316,myBatik (by appointment),karna mohan,Amazing for team activity. Very well organized.
EX140,HO96,US9317,RV9317,myBatik (by appointment),sneha gada,"An amazing experience, the instrustor has a jolly nature and very helpful. You definitely learn things... therapeutic exercise"
EX140,HO96,US9318,RV9318,myBatik (by appointment),Swee Hiang Poh,An excellent place to do batik painting. Just need to walk in and have a beautiful piece of batik of your own work. It also has a cafe good for a group activity. There are some batik shirts and merchandises available too.
EX140,HO96,US9319,RV9319,myBatik (by appointment),Maarten Kneiseler,"Arranged for a team building workshop in June 24. The whole team really enjoyed the batik stamping and painting. The host did a great job in explaining and guiding and was furthermore an absolute pleasure as she was very engaging, social and accomodating. Materials and workshop are all great and we ll be likely to try different workshops in the future.As its a bit outside of KL, I d suggest to have lunch at Homst Wangsa Maju before the workshop depending on timing to ensure everyone is well fed."
EX140,HO96,US9320,RV9320,myBatik (by appointment),Aniq Shaqif Mohd Zen,"attend the HRD corp batik training program for my Company , Emilia is very knowlegeble in batik and i like to recomend myBatik for corporate team building"
EX140,HO96,US9321,RV9321,myBatik (by appointment),shereen aziz,"Attended the batik class at my office conducted by My Batik. It was my first time panting batik, it was a fun and great experience."
EX140,HO96,US9322,RV9322,myBatik (by appointment),Tienlee Wong,Authentic batik experience
EX140,HO96,US9323,RV9323,myBatik (by appointment),Aisyah Suhana,Awsome Batik Workshop
EX140,HO96,US9324,RV9324,myBatik (by appointment),Yee Fook Yin,Beautiful batik and available for sales . Beautiful local made batik with good price. Bought some sarong only Rm74.20 per piece. Drop by when you are in ampang area. Good for family outing
EX140,HO96,US9325,RV9325,myBatik (by appointment),Pong Hoong Yong,"Beautiful batik fabric store, found my favourite batik and all are hand made and really good quality. Strongly recommended"
EX140,HO96,US9326,RV9326,myBatik (by appointment),Mike OToole Photography,Beautiful hands on workshop in an artistic setting . Learning the ancient art of batik by the inspiring Emilia . Great experience! Recommended .
EX140,HO96,US9327,RV9327,myBatik (by appointment),fahim fawwaz,best batik and good price ! i came to buy batik diy painting for my university project . recommend this place
EX140,HO96,US9328,RV9328,myBatik (by appointment),Mohd Riduwan Nasni,Best batik painting diy set for your family and bonding activity! Recommend parents to purchase for holidays outing activity
EX140,HO96,US9329,RV9329,myBatik (by appointment),Siti Zakira Imana,"Best place for Batik , worth for coming for authentic Batik MalaysiaWait time"
EX140,HO96,US9330,RV9330,myBatik (by appointment),Jennifer Wong,Bought some batik face mask for gifts. Very nice. Support local artisans
EX140,HO96,US9331,RV9331,myBatik (by appointment),Eva Shek Fai,Coffee latte at RM10. Lots of mosquitos.Batik making course available.
EX140,HO96,US9332,RV9332,myBatik (by appointment),Tan Callen,"Come to paint Batik and I really impress with the services and knowledge , worth for coming. Only cost me Rm127.20 for waxing."
EX140,HO96,US9333,RV9333,myBatik (by appointment),Sing Shia Tan,Cozy environment and nice batik workshop. Wonderful experience.
EX140,HO96,US9334,RV9334,myBatik (by appointment),Allesha Lo,Done team building for batik competition. Super fun
EX140,HO96,US9335,RV9335,myBatik (by appointment),janelle yap,"Emilia is a very friendly and kind person. Not only does she provide professional knowledge about batik, she also shares many life experiences with you. The experience is truly great"
EX140,HO96,US9336,RV9336,myBatik (by appointment),Kaushelia Ari,Emilia is fun and creative! Thank you for your service
EX140,HO96,US9337,RV9337,myBatik (by appointment),Vivek Kothari,Emilia is great very knowledgeable and gracious and the class is really fun
EX140,HO96,US9338,RV9338,myBatik (by appointment),Ameera,"Engaged with the founder, Emilia to organise a corporate batik painting session. Emilia has been very helpful from the very start to the end. She was willing to go extra miles to make sure our virtual workshop went smoothly. And it did! Really thankful to come across her website. She s also very warm and friendly, it feels as if you are friends with her for a long time already when you talk to her. Haha The prices offered for the batik painting kit is super affordable too. Overall, amazing service provided by her. Very recommended!"
EX140,HO96,US9339,RV9339,myBatik (by appointment),MuhamaDewa Said,Exclusive convinience
EX140,HO96,US9340,RV9340,myBatik (by appointment),Muhamad Saifullah Muhamadewa (EPHUL),"Fun, Wonderful A Great experience"
EX140,HO96,US9341,RV9341,myBatik (by appointment),Casualradio Sui (Casualradio.sui),"Good and beautiful batik, is my first time view the batik making process"
EX140,HO96,US9342,RV9342,myBatik (by appointment),E L,Good art experience.Can learn more colleagues via team building.
EX140,HO96,US9343,RV9343,myBatik (by appointment),Fimiya Ssc,Good experience art of Malaysia culture Batik
EX140,HO96,US9344,RV9344,myBatik (by appointment),Tan Kai Ming,"Good experience, had fun, was fun, good for company bonding"
EX140,HO96,US9345,RV9345,myBatik (by appointment),Jenny Yoong,good place for batik painting. i love the environment
EX140,HO96,US9346,RV9346,myBatik (by appointment),Lim See Tat,Good place for family outing and can do the batik painting and cooking workshop also. Children are easy and relax . Private dining is strongly recommended for you to come to this place
EX140,HO96,US9347,RV9347,myBatik (by appointment),Jennifer Cheah,"Good place for family outings especially with young kids. Private dining is available and the place is spacious. Adults can chit chat while the kids are free to play around and security wise is good too. A good place to chill during weekend and of course the host, Emilia is very friendly will definitely come back again!"
EX140,HO96,US9348,RV9348,myBatik (by appointment),Nana,Good place for learning batik and I discover a few batik design! Worth for coming . Recommended to those who like Authentic Malaysian Batik especially Handmade batik
EX140,HO96,US9349,RV9349,myBatik (by appointment),mei ching wong,Good place to learn batik and good for family outing.
EX140,HO96,US9350,RV9350,myBatik (by appointment),Khairul Anuar Ariffin,"Good place, bought DIY batik kit for art activity with kids"
EX140,HO96,US9351,RV9351,myBatik (by appointment),Wan qin Lim,Good. Fun activity
EX140,HO96,US9352,RV9352,myBatik (by appointment),Zufar Zarim,Great fun experience. Would definitely consider bringing people around to attempt colouring batik
EX140,HO96,US9353,RV9353,myBatik (by appointment),fuaad alattas فؤاد العطاس,"great coffee, humble host and great location"
EX140,HO96,US9354,RV9354,myBatik (by appointment),Eva Nagarajah,"Great experience for a small group, especially for children. Homely, accommodating and a fun experience. Very helpful overall and makes everyone feel comfortable."
EX140,HO96,US9355,RV9355,myBatik (by appointment),Sante Boyer,Great experience learning canting colouring techniques.
EX140,HO96,US9356,RV9356,myBatik (by appointment),Yan Ho,Great experience would highly recommend
EX140,HO96,US9357,RV9357,myBatik (by appointment),Zatil Amali Ismail,"Great experience, good vibes."
EX140,HO96,US9358,RV9358,myBatik (by appointment),Aina Delima,Great experience. Friendly seller.
EX140,HO96,US9359,RV9359,myBatik (by appointment),NMc,Great place and nice friendly people. Very entertaining activity. 100 recommend!
EX140,HO96,US9360,RV9360,myBatik (by appointment),ET Tan,Great place for a quiet coffee with a bit of culture. Emilia is really hospitable.
EX140,HO96,US9361,RV9361,myBatik (by appointment),Yvonne Ng,Great place to experience authentic Malaysian batik. Ms Emilia was friendly and knowledgeable. My kids and myself had an amazing time there. The food at the cafe was delicious as well. Highly recommended!
EX140,HO96,US9362,RV9362,myBatik (by appointment),Yu Pyn Chuah,"Great team building activity! We did a batik tote bag painting workshop in a function hall, the MyBatik crew set up the space very nicely and brought lots of fun to the session. Special thanks to Emilia for teaching us, encouraging us to be creative and all her jokes!"
EX140,HO96,US9363,RV9363,myBatik (by appointment),Derek Ong,Had a fun time doing our first batik stamping and painting for my wife s birthday. Emilia was extremely friendly and hospitable we had a great and enjoyable experience. Highly recommended for first timers.
EX140,HO96,US9364,RV9364,myBatik (by appointment),Raga,Had a great time with the family. Host was friendly.
EX140,HO96,US9365,RV9365,myBatik (by appointment),Somash R,Had a wonderful time learning batik and painting. The facilities was good and the instructor was also kind and helpful.
EX140,HO96,US9366,RV9366,myBatik (by appointment),Aliff Azmi,"Had an awesome time here today! The batik designs are beautiful, and you can tell how much love and skill goes into each piece. The staff were super friendly and helpful, making the visit even better. highly recommended"
EX140,HO96,US9367,RV9367,myBatik (by appointment),Shena Ong,"Homey, friendly, nature greens scenery, kids and elderly friendly, ideal for family or friends gathering with kids or toddler... all in one!!! Never regret to found this place. This is a place where mothers could unwind and have time for chat while children playing around outdoor. I love the owner, Emilia!!! Positive, inspiring and lovely lady... love her positive aura. Is a MUST visit place at least once to feel and witness it yourself. They also have batik workshop too! Eat, play, learn all in one!"
EX140,HO96,US9368,RV9368,myBatik (by appointment),Nurul AM,Hospitable owner founder.Great store to look for varieties of batik theme gifts for friends and our own purchase
EX140,HO96,US9369,RV9369,myBatik (by appointment),• ssharisah,"I bought a few batik scarf here for raya gift,and a few batik sarong for my grandmother and mother. Very good price and very good quality."
EX140,HO96,US9370,RV9370,myBatik (by appointment),Tan Poh Chin,I bought some batik face mask 3 layers. Only Rm18 each. Come with PPE grade filter. Very safe.
EX140,HO96,US9371,RV9371,myBatik (by appointment),jennwqk 1,I bought some batik face mask and service is so good. Support local artisans
EX140,HO96,US9372,RV9372,myBatik (by appointment),Zhen Li,I bring my son to learn the batik painting workshop. We pick up the t shirt and paint. We spend only Rm127.20 and paint together with my son. Very reasonable price. We have a fruitful day and bring home the batik knowledge.
EX140,HO96,US9373,RV9373,myBatik (by appointment),English To Pass,I came here with my mother and partner. It was a lovely experience. The staff were friendly and helped us through the whole process. Food at the cafe was nice too! Very affordable we did the scarf painting at just 127 myr. Would visit again!
EX140,HO96,US9374,RV9374,myBatik (by appointment),Rachael T,I had an amazing time! Emilia is a fun teacher and was very helpful and patient! I painted a tote bag and Emilia dropped it off to me after she had washed it for me would definitely recommend and would love to go back!
EX140,HO96,US9375,RV9375,myBatik (by appointment),TheSleepyCat,I had an incredible time making my own tie dye shirt! It was super fun and surprisingly easy. The best part is being able to wear my own artwork! The instructor and assistant were so friendly and helpful. Thank you so much for this amazing experience!
