item_id,host_id,user_id,review_id,title,username,clean_no_stopwords,sentiment_score
EX90,HO37,US6881,RV6881,Kraftangan Lina Madu Senawang,Siti Aminah,Admin friendly. fun chat buying woven bag,0.7939
EX90,HO37,US6882,RV6882,Kraftangan Lina Madu Senawang,Liza Ahmad,Admin likes promote funny interesting style. creative,0.9011
EX90,HO37,US6883,RV6883,Kraftangan Lina Madu Senawang,Zuraida Salleh,lot handmade products rattan mengkuang. original made Malaysia.,0.3182
EX90,HO37,US6884,RV6884,Kraftangan Lina Madu Senawang,Sofea Natasha,"items handmade, really looks like result careful work.",0.5233
EX90,HO37,US6885,RV6885,Kraftangan Lina Madu Senawang,Emma Lee,Beautiful handmade souvenirs. Perfect tourists!,0.8356
EX90,HO37,US6886,RV6886,Kraftangan Lina Madu Senawang,Nur Izzah,flower pattern woven bag old! Got lot praise,0.5983
EX90,HO37,US6887,RV6887,Kraftangan Lina Madu Senawang,Siti Rahmah,woven bag different others. Pastel colors beautiful!,0.7417
EX90,HO37,US6888,RV6888,Kraftangan Lina Madu Senawang,Nurul Fadzilah,woven bag really old! Neatly made reasonably priced,0.4534
EX90,HO37,US6889,RV6889,Kraftangan Lina Madu Senawang,Syafiqa Latif,"modern woven bag traditional pattern, really interesting",0.4576
EX90,HO37,US6890,RV6890,Kraftangan Lina Madu Senawang,Fatin Aina,Woven bags perfect gifts. colors beautiful!,0.8356
EX90,HO37,US6891,RV6891,Kraftangan Lina Madu Senawang,Nuraqilah Ahmad,"Durable woven bag, used long time, still good.",0.4404
EX90,HO37,US6892,RV6892,Kraftangan Lina Madu Senawang,Hajar Rosli,Beautiful earth tone woven bag! Suitable ootd,0.636
EX90,HO37,US6893,RV6893,Kraftangan Lina Madu Senawang,Nor Hafizah,woven bag bought sturdy beautifully designed.,0.6077
EX90,HO37,US6894,RV6894,Kraftangan Lina Madu Senawang,Chloe Anderson,Best handmade products Senawang! Bought friends.,0.8221
EX90,HO37,US6895,RV6895,Kraftangan Lina Madu Senawang,Kelvin Tan,Bought woven handbag mom. loved much!,0.636
EX90,HO37,US6896,RV6896,Kraftangan Lina Madu Senawang,Hani Roslan,rattan bag beautiful! Perfect gifts home decor.,0.8823
EX90,HO37,US6897,RV6897,Kraftangan Lina Madu Senawang,Mei Xuan,Friendly owner patient explaining crafts.,0.4939
EX90,HO37,US6898,RV6898,Kraftangan Lina Madu Senawang,Tan Wei Lin,"Friendly service, good quality items, easy parking.",0.8402
EX90,HO37,US6899,RV6899,Kraftangan Lina Madu Senawang,Jason Tan,Good variety handmade gifts. woven tote bags favorite.,0.7096
EX90,HO37,US6900,RV6900,Kraftangan Lina Madu Senawang,Stephanie Ong,Got handmade clutch bag super stylish eco friendly.,0.7964
EX90,HO37,US6901,RV6901,Kraftangan Lina Madu Senawang,Aishah Rahman,Great workmanship affordable pricing. Highly recommended.,0.7346
EX90,HO37,US6902,RV6902,Kraftangan Lina Madu Senawang,Aida Hassan,Handmade baskets keychains cute.,0.4588
EX90,HO37,US6903,RV6903,Kraftangan Lina Madu Senawang,Olivia Johnson,love supporting local artisans! Bought handwoven purses.,0.8122
EX90,HO37,US6904,RV6904,Kraftangan Lina Madu Senawang,Michelle Park,love bamboo baskets handwoven purses here.,0.6369
EX90,HO37,US6905,RV6905,Kraftangan Lina Madu Senawang,Mohd Azman,"store clean organized, easy see goods.",0.6808
EX90,HO37,US6906,RV6906,Kraftangan Lina Madu Senawang,Azura Mahmud,"Small beautiful shop, lots local handmade products.",0.7469
EX90,HO37,US6907,RV6907,Kraftangan Lina Madu Senawang,Nurhidayah Osman,store looks small lot beautiful products.,0.7469
EX90,HO37,US6908,RV6908,Kraftangan Lina Madu Senawang,Khairul Nizam,"store really village aura, calm comfortable shopping.",0.6808
EX90,HO37,US6909,RV6909,Kraftangan Lina Madu Senawang,Farid Kamal,shop looks small full interesting local art.,0.5499
EX90,HO37,US6910,RV6910,Kraftangan Lina Madu Senawang,Shima Ibrahim,crafts original carefully crafted.,0.4215
EX90,HO37,US6911,RV6911,Kraftangan Lina Madu Senawang,Noraini Yahya,"service friendly, handicraft products look premium.",0.5413
EX90,HO37,US6912,RV6912,Kraftangan Lina Madu Senawang,Amelia Tan,Love handmade woven bags here! Beautiful colors affordable prices.,0.8553
EX90,HO37,US6913,RV6913,Kraftangan Lina Madu Senawang,Jacob Wong,Love rattan baskets natural vibe shop.,0.7717
EX90,HO37,US6914,RV6914,Kraftangan Lina Madu Senawang,Patrick Goh,Nice shop lot traditional handmade stuff. Worth visiting.,0.5719
EX90,HO37,US6915,RV6915,Kraftangan Lina Madu Senawang,Rozita Salleh,"handmade product deserves appreciated, result delicate work.",0.5423
EX90,HO37,US6916,RV6916,Kraftangan Lina Madu Senawang,Amirah Salim,Handcrafted products unique. Can't find anywhere else.,0
EX90,HO37,US6917,RV6917,Kraftangan Lina Madu Senawang,Norashikin Omar,High quality products reasonable prices!,0
EX90,HO37,US6918,RV6918,Kraftangan Lina Madu Senawang,Liyana Zulkifli,items beautifully packaged suitable gifts.,0.5719
EX90,HO37,US6919,RV6919,Kraftangan Lina Madu Senawang,Sakinah Yusof,staff patiently serve even though many customers. Tiptop service!,0
EX90,HO37,US6920,RV6920,Kraftangan Lina Madu Senawang,Nur Farzana,"staff helpful, ready explain take care woven bags.",0.8431
EX90,HO37,US6921,RV6921,Kraftangan Lina Madu Senawang,Fadhilah Noor,place suitable tourists looking local souvenirs.,0
EX90,HO37,US6922,RV6922,Kraftangan Lina Madu Senawang,Aina Azman,"strategic place, right next BSN Senawang.",0
EX90,HO37,US6923,RV6923,Kraftangan Lina Madu Senawang,Farah Zain,must stop like Malaysian handmade handicrafts.,0.0772
EX90,HO37,US6924,RV6924,Kraftangan Lina Madu Senawang,Jonathan Lee,best craft shop Senawang! Authentic handmade items.,0.6696
EX90,HO37,US6925,RV6925,Kraftangan Lina Madu Senawang,Clara Robertson,designs modern still keep traditional touch. Love it!,0.7959
EX90,HO37,US6926,RV6926,Kraftangan Lina Madu Senawang,Alex Lim,gallery feels warm welcoming. Perfect gift shopping.,0.886
EX90,HO37,US6927,RV6927,Kraftangan Lina Madu Senawang,Emily Chen,owner clearly passionate Malaysian crafts. Love that!,0.8908
EX90,HO37,US6928,RV6928,Kraftangan Lina Madu Senawang,Daniel Chong,"place easy find, next BSN Dataran Senawang.",0.4404
EX90,HO37,US6929,RV6929,Kraftangan Lina Madu Senawang,Sarah Wong,rattan bags trendy strong! bought two,0.5935
EX104,HO42,US6930,RV6930,KT Kraf,MS Ahad,"heritage cottage industry, ceramic industry popular locally internationally. old design new modern ceramic wares, tourist collector item many years. owner polite helpful customers. Prices tempting go without something hand.",0.5048
EX104,HO42,US6931,RV6931,KT Kraf,Melissa Tan,Amazing place tourists experience local pottery traditions.,0.5859
EX104,HO42,US6932,RV6932,KT Kraf,Pc Lye,Authentic local crafts. handmade labu sayong beautiful souvenir Perak.,0.5994
EX104,HO42,US6933,RV6933,KT Kraf,Karl Izam,Choice pillows price half price make shop area.,0
EX104,HO42,US6934,RV6934,KT Kraf,Mohd Ariff,Lots choices cheap.,0
EX104,HO42,US6935,RV6935,KT Kraf,khairul master,Many options..cheap quality.,0
EX104,HO42,US6936,RV6936,KT Kraf,Norafidah Sharifuddin,Beautiful handmade pottery. Friendly staff clean workshop.,0.8689
EX104,HO42,US6937,RV6937,KT Kraf,hadi zahid,Buy pumpkin gift. Best quality cheap price.,0.7964
EX104,HO42,US6938,RV6938,KT Kraf,Amelia Carter,Bought souvenirs. clay art detailed beautiful.,0.5994
EX104,HO42,US6939,RV6939,KT Kraf,Menaga Kandaya,"Cheap sayong, good quality love service.",0.7964
EX104,HO42,US6940,RV6940,KT Kraf,jassni ahmad,Cottage industries dealing clay product mainly souvenirs. Well explained owner making clay products. Quantity orders arranged. Visitors walks welcome.,0.659
EX104,HO42,US6941,RV6941,KT Kraf,Norazmi Zulkafli,Excellent place looking clay products.,0.5719
EX104,HO42,US6942,RV6942,KT Kraf,Jonathan Lee,Friendly seller great cultural experience. Learned Malay pottery.,0.8074
EX104,HO42,US6943,RV6943,KT Kraf,Kamarul Shuib,Good place buy souvenirs made clay. usually order large quantities give away small labu sayong homestay guests.,0.4404
EX104,HO42,US6944,RV6944,KT Kraf,Vacation Videographer,Good place find traditional Labu Sayong. also touch modern tech like tap easy pouring. price cheap suitable kept souvenir.,0.8074
EX104,HO42,US6945,RV6945,KT Kraf,Noritah Shamsudin,Good products good service. price also reasonable.,0.7003
EX104,HO42,US6946,RV6946,KT Kraf,Hazrul Razak,Good shop. High quality pottery products reasonable prices.,0.4404
EX104,HO42,US6947,RV6947,KT Kraf,Azlan Anwar,Great local pottery friendly service. Bought labu family.,0.8074
EX104,HO42,US6948,RV6948,KT Kraf,arul ron,price pumpkin cheap good quality.,0.4404
EX104,HO42,US6949,RV6949,KT Kraf,Aina Qistina,quality pumpkin best! bought two home decor.,0.6696
EX104,HO42,US6950,RV6950,KT Kraf,Dinsman 64 (Dinsman64),Local pride! Traditional craftsmanship best. Support heritage.,0.8622
EX104,HO42,US6951,RV6951,KT Kraf,Alhamdulillah. Segala puji bagi Allah,Looking souvenir? go KT Kraf. Check souvenirs reasonable price. buy kinds Labu Sayong keychain souvenirs here.,0
EX104,HO42,US6952,RV6952,KT Kraf,Ms Alina,Loved it! traditional design beautiful.,0.8802
EX104,HO42,US6953,RV6953,KT Kraf,Nur Syarina,Loved designs! labu sayong handcrafted unique. Highly recommend place.,0.7897
EX104,HO42,US6954,RV6954,KT Kraf,Noor Zakiah Annuar,"Mai pak pak beli labu sayong, healthy natural lifestyle.",0.6369
EX104,HO42,US6955,RV6955,KT Kraf,Sir Seli,friends given first hand experience make Labu Sayong. fun educational!,0.8803
EX104,HO42,US6956,RV6956,KT Kraf,Haslida Wati,Nice labu sayong.. many choices buy.. friendly seller. Prices affordable..,0.7184
EX104,HO42,US6957,RV6957,KT Kraf,Hafizi uzairi,Nice place buy labu sayong price also cheap affordable.,0.4215
EX104,HO42,US6958,RV6958,KT Kraf,Richdaddy JR,Ok . Nice place stop visiting Kuala Kangsar.,0.4215
EX104,HO42,US6959,RV6959,KT Kraf,Bahari Poi,"Ok.. price reasonable, suitable souvenirs.",0
EX104,HO42,US6960,RV6960,KT Kraf,Noorasilah And mashor,"Friendly seller, cheap price, beautiful product. Happy buy here.",0.8957
EX104,HO42,US6961,RV6961,KT Kraf,Samsul Azri,Friendly friendly seller.,0.7506
EX104,HO42,US6962,RV6962,KT Kraf,Puteri Sofia,"Quality products, cheap prices. Suitable decoration daily use.",0
EX104,HO42,US6963,RV6963,KT Kraf,Abd rahim,polite lots beautiful pumpkins.,0.5994
EX104,HO42,US6964,RV6964,KT Kraf,Norsyamimi,like calm atmosphere here. Many native Malaysian crafts.,0.5859
EX104,HO42,US6965,RV6965,KT Kraf,Rizuan Ahamad (Abawan),"Yesterday way Kellie's Castle, came across Sayong Pumpkin Craft Workshop. price worth it, buy 3 gourds store water office, cup",0.2263
EX104,HO42,US6966,RV6966,KT Kraf,Abdul Rashid Salam,"Along memory lane, Taiping Kuala Kangsar.. place must stop interested clay art.",0.128
EX104,HO42,US6967,RV6967,KT Kraf,Mohamad Afiq,Every work looks meticulous. truly handmade.,0.4404
EX104,HO42,US6968,RV6968,KT Kraf,Ahmad Fadli,Love village vibe here. Many choices modern classic pumpkins.,0.6369
EX104,HO42,US6969,RV6969,KT Kraf,Hana Nabila,Clean place beautiful beautiful products. Recommended!,0.9117
EX104,HO42,US6970,RV6970,KT Kraf,Ahmad Faisal #kidalemoc#,place best! Get new experience see make pumpkin love.,0.8655
EX104,HO42,US6971,RV6971,KT Kraf,Nurul Farah,place full local art. suitable tourists.,0
EX104,HO42,US6972,RV6972,KT Kraf,Muhd Fairuz Mat Hilham,place interesting! see make sayong pumpkin directly.,0.5081
EX104,HO42,US6973,RV6973,KT Kraf,Nor Asiah Mohamad,must stop interested traditional Malay crafts. price worth it.,0.34
EX104,HO42,US6974,RV6974,KT Kraf,Abdulhadi Mohamad Zahid,"side road, easy stop by. Many choices pumpkins.",0.1779
EX104,HO42,US6975,RV6975,KT Kraf,Nani Enanee,sell variety labu reasonable prices.,0
EX104,HO42,US6976,RV6976,KT Kraf,Azmil Noorta,place heaven someone loves handcraft pottery. Highly recommended cheap price authenticity.,0.8439
EX104,HO42,US6977,RV6977,KT Kraf,Jack Morgan,Unique handmade pottery. must visit craft lovers.,0.5267
EX104,HO42,US6978,RV6978,KT Kraf,Muhammad Shahrul Adha,Unique heritage culture. History enthusiasts must visit place bring home souvenir made clay.,0.34
EX104,HO42,US6979,RV6979,KT Kraf,Atiqah Rahimi,affordable got varieties. Gonna update use it.,0
EX104,HO42,US6980,RV6980,KT Kraf,Suhairi Sani,special cultural heritage community.,0.4576
EX104,HO42,US6981,RV6981,KT Kraf,Chloe Johnson,Wonderful stop Perak trip. shopkeeper friendly!,0.785
EX105,HO43,US6982,RV6982,Kuala Sepetang Eco Tourism,Roger Valberg,quaint pleasant fishing village. Plenty learn tours around area waterways.,0.5106
EX105,HO43,US6983,RV6983,Kuala Sepetang Eco Tourism,Sivasanggari Selvanathan,small town amazing food friendly people. Definitely would come back ambience.,0.8658
EX105,HO43,US6984,RV6984,Kuala Sepetang Eco Tourism,taufik salleh,"suitable place whare learnt mangroove, socio economy locals, charcoal processing many more.",0
EX105,HO43,US6985,RV6985,Kuala Sepetang Eco Tourism,Dewi Rati,"Adviced join language boat better understand fisherman village local history coz join boat majority Chinese. Natural fisherman village,visiting fish farm, holding ikan buntal..very nice experiences, recommended places visit.outside got selling salty fish variances price, got food stall also.",0.891
EX105,HO43,US6986,RV6986,Kuala Sepetang Eco Tourism,Ariff Jauhar,Outdoor activities along river. boat provider friendly explains activities. sell fresh fish shrimp caught fishermen.,0.6705
EX105,HO43,US6987,RV6987,Kuala Sepetang Eco Tourism,Justin Sathis,"Amazing family activities, friendly tour guide, best bring kids.",0.9042
EX105,HO43,US6988,RV6988,Kuala Sepetang Eco Tourism,Aina Ahmad,awesome experience. Recommended. definitely go again.,0.8225
EX105,HO43,US6989,RV6989,Kuala Sepetang Eco Tourism,Safwan Ja'afar,"enjoyable ride, nice view",0.6908
EX105,HO43,US6990,RV6990,Kuala Sepetang Eco Tourism,Tay Tony,unique River Boat ride along fishing village witness feeding wild eagles visiting small fish farm. good experience missed visit Sepentang,0.5842
EX105,HO43,US6991,RV6991,Kuala Sepetang Eco Tourism,sara Nasir,Around 45min tour boat Kuala Sepetang RM20. tour also took us eagle feeding fish feeding fish farm.,0
EX105,HO43,US6992,RV6992,Kuala Sepetang Eco Tourism,Asri Khairul,Aslmkm Mr. Khairul.. still Hotel Happy 8 retreat.. wifi.. internet line strong.. Thank much taking care children taking boat tour extra time. twinkling stars.. tqqqq us family,0.3995
EX105,HO43,US6993,RV6993,Kuala Sepetang Eco Tourism,marialisa sabtu,"Assalamualaikum Miss Khairul. Sorry late reply. Alhamdulillah, satisfied kuala service evening river cruise yesterday. mom dad say best activity taiping aunt. explanation session solid boring. hope business continues progress.",0.8425
EX105,HO43,US6994,RV6994,Kuala Sepetang Eco Tourism,CM Yong,Boat Tour great tour guide explaining fishing village boat type,0.6249
EX105,HO43,US6995,RV6995,Kuala Sepetang Eco Tourism,Lim Yun Yee,"Boat new clean, sufficient life jackets provided adults kids. Experience see hold, optional puffer fish horseshoe crabs, feed fishes, see eagle feeding session. quick boat ride, speedy, good enough create core memory kids.",0.3387
EX105,HO43,US6996,RV6996,Kuala Sepetang Eco Tourism,GL,"Booked day tour family 5. private boat Khairul. hospitable, kind knowledgeable well history place. Recommended families nice mangrove tour. wife says therapeutic. Book appointment",0.8442
EX105,HO43,US6997,RV6997,Kuala Sepetang Eco Tourism,Joey Tan,Boss Ken friendly mind spend time share information nice little town even bring us take look homestay care. Hope come back daily 7.30pm firefly tour chance future.,0.9392
EX105,HO43,US6998,RV6998,Kuala Sepetang Eco Tourism,Heera Cazador,Came surpirse visit parents. En. Khairul tour guide. learned much place ecosystem. otters highlight! parents enjoyed much. worth repeating trip nieces nephew future.,0.784
EX105,HO43,US6999,RV6999,Kuala Sepetang Eco Tourism,Cécile C.,perfect.We booked sunset fireflies tour well combined. guide picked us Taiping hotel dropped us well extra RM convenient. 5 boat small quiet respectful group.. recommend 100,0.8387
EX105,HO43,US7000,RV7000,Kuala Sepetang Eco Tourism,kk koaymy,Curry noodles must try,0
EX105,HO43,US7001,RV7001,Kuala Sepetang Eco Tourism,Anas MM,En Khairul Salleh best. Interesting tours private tours informative,0.7845
EX105,HO43,US7002,RV7002,Kuala Sepetang Eco Tourism,Zakaria Abdul Karim,En. Khairul Azman explains well tour interesting info Kuala Sepetang activities. enjoyed appreciate learning,0.8777
EX105,HO43,US7003,RV7003,Kuala Sepetang Eco Tourism,NUR IZZAH KHAIRIYAH BINTI JASNI,"Encik Khairul appreciation post review visited place friends much fun Encik Khairul boat tour guide. Great explanation places jokes stories. Entertaining welcoming! NGL, place beautiful indeed. recommend going place family friends.If interested explore beauty Paya Bakau Kg Nelayan Kuala Sepetang best tour guide, contact Encik Khairul 60125145023",0.9903
EX105,HO43,US7004,RV7004,Kuala Sepetang Eco Tourism,Lichin Tan,Enjoying view natural habitat . Educational experience children.,0.7096
EX105,HO43,US7005,RV7005,Kuala Sepetang Eco Tourism,Sin Yee Tan,"Excellent location visit advance online reservations recommended. Expect sightings eagles, fireflies, mangroves, fish, crocodiles, wildlife.",0.6705
EX105,HO43,US7006,RV7006,Kuala Sepetang Eco Tourism,Y Y,Fantastic experience kids. Friendly humorous guide.,0.8555
EX105,HO43,US7007,RV7007,Kuala Sepetang Eco Tourism,Wang Huoy Shan,"First excellent travel experiences here, good views, charming dusk, feeding fishes, feed eagle views,also seaside villages,here deserve travel.",0.886
EX105,HO43,US7008,RV7008,Kuala Sepetang Eco Tourism,Loon Seng Ooi,First thing weather good day. boat ride smooth got feed fishes island hold puffer fish beautiful photos! also get see lot eagles. trip worth money spent.,0.8398
EX105,HO43,US7009,RV7009,Kuala Sepetang Eco Tourism,Shuan Law,"rm 40 pp, u enjoy boat ride, visit small fish farm, see eagles swooping food, fireflies ur lucky crocodiles low tide..definitely memorable worthy.",0.7783
EX105,HO43,US7010,RV7010,Kuala Sepetang Eco Tourism,Raswan Kaur,Great place visit kids. Eagle feeding fireflies. guide fantastic person. fun entertaining.,0.9348
EX105,HO43,US7011,RV7011,Kuala Sepetang Eco Tourism,GaikBoon Hng,"Great place understand Mangrove Eagle, also replenish salted seafood..",0.6249
EX105,HO43,US7012,RV7012,Kuala Sepetang Eco Tourism,Peter Koh,"Great place visit. Take boat ride visit kelong, eagle feeding, kelong fish farm firefly. Also visited charcoal factory.",0.6249
EX105,HO43,US7013,RV7013,Kuala Sepetang Eco Tourism,Stardust E,Great tour guide Mr Khairul. recommended!Please look keen informative private tour. took package B RM 200 90 minutes boat tour visiting places.,0.784
EX105,HO43,US7014,RV7014,Kuala Sepetang Eco Tourism,Sandra,whale time travelling Kuala Sepetang natural river cruise following young captain energetic narrator visit Keng Leong Kelong Kuala Sangga known village without electricity water great outdoor experience overall,0.8591
EX105,HO43,US7015,RV7015,Kuala Sepetang Eco Tourism,amelia puspa,"much fun here. tour operator also well dispersing information trivia Kuala Sepetang. get feed eagle, learn bakau trees reproduce, boats made, learn cockle farming fishing village itself. place could systematic ample parking space provided. deal breaker. seeing village people live kinda brings back time everything moves slower pace.",0.429
EX105,HO43,US7016,RV7016,Kuala Sepetang Eco Tourism,Jessica Heller,"great tour Khairul! budget private tour made arrangements join group. knowledgeable history also animals around mangroves. Also, rest group wanted finish tour early agreed continue show mangroves even though low tide made difficult . thankful went beyond give good experience enjoy day.",0.9426
EX105,HO43,US7017,RV7017,Kuala Sepetang Eco Tourism,Bernadette Mariadass,"organised private tour family 4 Mr. Khairul. knowledgeable history, culture geography area. told us interesting facts ecosystem mangroves. saw many different water birds, monitor lizards even otter daytime boat tour fireflies night boat tour. great Mr. Khairul environmentally conscious seems care nature environment, conducts tours ethical manner, considering impact tourism ecosystem.",0.9231
EX105,HO43,US7018,RV7018,Kuala Sepetang Eco Tourism,Julian Ng,"think good trip, cater family well planned. Boat well kept, safety vest provided also good clean condition. driven river 2 villages, onto fish farm located",0.926
EX105,HO43,US7019,RV7019,Kuala Sepetang Eco Tourism,RIN GALAXY,hoping river dolphins oh well... luck.,0.8201
EX105,HO43,US7020,RV7020,Kuala Sepetang Eco Tourism,Joseph Lu,"Google tells ticket costs RM200, panic. actually closer RM25. private charters may charge more, standard tour affordable easy join. boats clean, life jackets good condition, whole trip choose adventure feel. ads mention dolphin sightings, count seasonal best, maybe even mythical. one brought visit.What offer surprisingly rich view river life. pass town iconic bridge someone explains different types handmade boats. stop kelong floating fish farm part zoo, part classroom might hold horseshoe crab gently touch pufferfish. Kids get excited. Adults act cool. everyone learns something, whether admit not.The highlight eagles disappoint. trained arrive boats do. Like clockwork, sky fills 20 30 pairs wings. Rumour get feed them, trip. Still, fly close enough great photos even better memories.Most staff speak Malay Mandarin. English varies depending guide. guide Khairul, luck passionate, knowledgeable, deeply respectful environment. kind person makes care mangrove trees thought possible.Local schoolchildren often help customer service. enthusiastic, others clearly wish somewhere else. one hand, impressive capable are. other, hope treated well skipping school help tourists hold sea creatures. Either way, gives glimpse town effort keep eco tourism alive.It gets busy peak times expect long queues less personal feel. Visit early peak hours prefer something quieter. Tours last around hour 90 minutes. Timings flexible loosely followed. slots fixed, others seem leave enough people arrive. charming slightly chaotic, agak agak kind way.All all, polished theme park try be. whole kampung coming together share knows, loves, trying hard protect. lucky, leave pictures pufferfish leave new perspective.",0.999
EX105,HO43,US7021,RV7021,Kuala Sepetang Eco Tourism,Hishamuddin Mohd Hashim,nice enjoyable trip. learned quite lot mangrove surroundings Mr Khairul. recommended anyone wants learn mangrove fishing village,0.7579
EX105,HO43,US7022,RV7022,Kuala Sepetang Eco Tourism,nizzad 8,ok. worth price RM25 PAX 3 nearby places. Please give little feels worth,0.5108
EX105,HO43,US7023,RV7023,Kuala Sepetang Eco Tourism,Julie Guard,Khairul good informative guide worth paying private tours. First 2hr birdwatching cruise. loved seeing stork billed kingfisher went right depths Mangrove forest magical. fireflies trip amazing sailed glorious sunset fireflies gave us wonderful display.,0.9657
EX105,HO43,US7024,RV7024,Kuala Sepetang Eco Tourism,Christian Yong,"Kuala Sepetang day trip. Saw charcoal making process 2nd time thanks MyCharcoal Factory staff , eagles, puffer fish kelong, boat rides. like boatman knowledgeable helpful. issue restaurants closed Monday. call places want go...",0.83
EX105,HO43,US7025,RV7025,Kuala Sepetang Eco Tourism,Siti Hajar Azizan,"Visit gain geographical knowledge here. Learning directly nature...Really love it... Thanks guide, Mr. Jusri helped lot beginning end tour program...",0.8885
EX105,HO43,US7026,RV7026,Kuala Sepetang Eco Tourism,JONATHAN TEE,Literally okay. Typical port activities couple hustlers trying get boat rides going. Perhaps real good gimmick eagle feeding session. eagles kinda small size think stumbled upon eagles reared like personal pets. okay experience.,0.7906
EX105,HO43,US7027,RV7027,Kuala Sepetang Eco Tourism,Jennifer Chua,"Lovely fisherman town see eagles, dolphins, fireflies, fish farm mangrove. best book private cruise go public tour.Our guide Khairul knowledgeable area. contacted 60 12 514 5023",0.8402
EX105,HO43,US7028,RV7028,Kuala Sepetang Eco Tourism,Fithriah Mahdzir,n family great experience going boat tour Mr Khairul. informative yet child friendly explanation. breakfast boat too. time point. Highly recommended.,0.8648
EX105,HO43,US7029,RV7029,Kuala Sepetang Eco Tourism,Thean See Xien,"Mr Khairul extremely knowledgeable guide respectful sensitive mangrove habitat. learned much him, appreciated conduct scrupulous paid due regard fragile ecosystem. first best ecotourism operator Kuala Sepetang, highly recommended tours long short.",0.9167
EX105,HO43,US7030,RV7030,Kuala Sepetang Eco Tourism,Mieza Rosli,"1st experience visiting place wonderful moment ever. colleague kids went 30 minutes cruise useful informations knowledgable given speaker place, history going business. best part boat stop point call eagles red white see catching chicken fat throw earlier sea. son excited keep talking even way back home.",0.9138
EX105,HO43,US7031,RV7031,Kuala Sepetang Eco Tourism,Siti Omar,"family great time following private tour Encik Khairul Azman. passionate nature guide truly cares environment. brought elderly parents,niece nephew fireflies tour school holiday. Encik Khairul shared lot information answered questions! personally felt awe knowledge passion field. Truly inspiring. great time making memories family. pleasantly surprised niece nephew could recall every single information Encik Khairul shared us throughout journey got home. shows friendly engaging is. certainly knows interact children. Keep good work! definitely come back bring family members friends future, insyaallah. everyone, hesitate get tour Encik Khairul Azman. totally worth it.",0.9947
EX105,HO43,US7032,RV7032,Kuala Sepetang Eco Tourism,Vivian Low,"small group friends really enjoyed private tour Encik Khairul Salleh. knowledgeable, funny pointed many interesting things us. saw otters, lots egrets, monitor lizards, mud skippers, monkeys showed us four different species mangrove trees. highly recommend Encik Khairul tour give insight mangrove eco system .",0.9367
EX105,HO43,US7033,RV7033,Kuala Sepetang Eco Tourism,Thanabalan Tharuman,Nice fish village area view historic place,0.4215
EX105,HO43,US7034,RV7034,Kuala Sepetang Eco Tourism,slyvac,Nice Location Children visit feeding eagle fish feeding..,0.4215
EX105,HO43,US7035,RV7035,Kuala Sepetang Eco Tourism,Angie Ng,"Nice place, recommended firefly trip.",0.5574
EX105,HO43,US7036,RV7036,Kuala Sepetang Eco Tourism,Gerald Goonting,"Nice get away city simple life. Fishing village, charcoal factory eye opener me.... Awesome sights.",0.7845
EX105,HO43,US7037,RV7037,Kuala Sepetang Eco Tourism,vasu,"6.6.2025, family embarked memorable river boat tour Kuala Sepetang, Taiping offered enriching blend nature, wildlife, local culture. Tickets reasonably priced RM25 per person. first group set morning 10 00 AM, joined three families 12 people total.The tour began warm welcome locals, enthusiastic eager share knowledge. guide, friendly knowledgeable young Chinese girl, accompanied experienced boatman, made journey even engaging fascinating stories Kuala Sepetang history environment.Our first stop floating fish farm, got close variety marine life, including crabs, puffer fish, several sea creatures. chance feed snap close photos, making fun educational activity kids adults.From there, boat took us along peaceful stretch mangrove forest. Gliding calm waters, soaked beauty mangrove ecosystem important natural habitat rich wildlife tranquillity.The final part tour particularly exciting. boatman gave loud honks middle river, dozens wild eagles appeared began circling us. Watching glide dive overhead spectacular sight perfect photography unforgettable end journey.In summary, river tour unforgettable experience delighted whole family. close encounters marine life, scenic cruise mangroves, incredible sight wild eagles responding boat honking, must activity anyone visiting Kuala Sepetang. Highly recommended!",0.9945
EX105,HO43,US7038,RV7038,Kuala Sepetang Eco Tourism,Sherene Tan,"tour guide En.Khairul, knowledgeable local history ecosystem Kuala Sepetang. tour different commercial tour operators sense 1 tour group size smaller get personalised experience, 2 sensitive needs local flora fauna, encourage activities harm it. tour also slower pace, feel rushed able take time exploring stop. brought us pretty close fireflies, amazing something noticed commercial tour boats able do. Truly memorable trip En.Khairul.",0.3607
EX105,HO43,US7039,RV7039,Kuala Sepetang Eco Tourism,DR. ALVIN TUNG,Outstanding excursion! staff friendly knowledgeable. life changing experience see Eagles Fireflies! Great value money. Highly recommended!,0.9491
EX105,HO43,US7040,RV7040,Kuala Sepetang Eco Tourism,Laili Husna Othman,"service briefing throughout journey excellent.. thank Mr Khairul, information session informative entertaining. take package B private tour 5 people 1 family.",0.8553
EX105,HO43,US7041,RV7041,Kuala Sepetang Eco Tourism,See Tat Ng,"Private boat tour mangrove forest watching eagles feeding, fish farm, village, Fireflies. Khairul brothers passionate knowledgeable. afford, private tour better public tour get qualified tour guide. taken public private tour know difference.",0.7645
